Value
"(0.2646304554715824, 0.17443092358191897, 0.16348120710562558, 0.06736153765616162, 0.07180261610845547, 0.09665184788509368)"
"(0.2751323062394935, 0.2015535562604598, 0.23776980774942164, 0.06407923625430656, 0.05954846023894002, 0.08596622605348946)"
"(0.28557051576724624, 0.18689939838135777, 0.11618352564988162, 0.06372969829143742, 0.06565122760800113, 0.09750697381212652)"
"(0.25553814191262414, 0.17372357740324362, 0.12214126698793756, 0.06435496551457345, 0.06380587483250996, 0.09733026538897621)"
"(0.2224267022163407, 0.20564214781636148, 0.07443237755020368, 0.06148389719660013, 0.05984103150912525, 0.08881096576866972)"
"(0.2799386920607193, 0.19493039629483755, 0.33348436029176165, 0.0631545882446336, 0.0619251525392774, 0.08650871282160069)"
"(0.21192304835581158, 0.1995864724527739, 0.15892706548725816, 0.059881441014302, 0.06650347732245589, 0.09023952107546082)"
"(0.2236025099379083, 0.18533584207095263, 0.19856469850344996, 0.05843390821524494, 0.05949480423808146, 0.09512917445618899)"
"(0.29194242033365664, 0.19833093883952016, 0.260125849073307, 0.06006052741382867, 0.06492350918880772, 0.09382635460680488)"
"(0.24590145593364063, 0.17599573820896797, 0.18325778513515137, 0.06857205443182314, 0.061702598054229084, 0.07863936414603931)"
"(0.30878035938847315, 0.23193061531169606, 0.1820425572806092, 0.061623546126132536, 0.05919370996140383, 0.09106119039583371)"
"(0.24576727056494418, 0.1839971965689118, 0.35501139266798337, 0.059534569425354414, 0.06369020877897356, 0.08387003706824551)"
"(0.26920815237427204, 0.19577234184739067, 0.24504462715709913, 0.06489191946155562, 0.06149359971463329, 0.08710107392406974)"
"(0.20984444930801657, 0.18908527184071064, 0.25016775256185747, 0.07380523798239941, 0.06163341433905004, 0.08991441995374191)"
"(0.3284917221127174, 0.2039458475153541, 0.13204868007675816, 0.07107667504311278, 0.06042927813603443, 0.08757835429010223)"
"(0.2602771954892603, 0.1514977857604266, 0.21624529419164076, 0.06417426168602003, 0.06233046812253002, 0.09291393810861395)"
"(0.260250158949473, 0.16907721542055174, 0.11649056298819925, 0.0673698420563146, 0.060068610087323955, 0.09283470413657462)"
"(0.23091106970374647, 0.16032674222784618, 0.25850401143848184, 0.06889384457898402, 0.061543927994856036, 0.08549788485903487)"
"(0.2796504606116147, 0.2134586351397201, 0.2106472181629684, 0.06668573385606189, 0.06522117308786865, 0.08949085037758779)"
"(0.24476730236928107, 0.2024128787097336, 0.3128907347889917, 0.0633460573157926, 0.06975993776807438, 0.09563208395224095)"
"(0.278539836546656, 0.16937373390700464, 0.18351146216899306, 0.06407741837751266, 0.06453136598925807, 0.09241962228007379)"
"(0.27423744996238264, 0.18799159779305044, 0.2938394340740836, 0.06184620929153052, 0.0679329421626738, 0.09436388559364417)"
"(0.295611579063212, 0.22002399958668867, 0.2112983045898557, 0.061060206959900644, 0.06301789223851262, 0.09656793826215326)"
"(0.2305474085430003, 0.19751348231136023, 0.13408562886164296, 0.06314476669812877, 0.0635796826694694, 0.09039210648174764)"
