Value
719.9290341526112
723.8980929490018
726.5312749591593
728.6123470159764
730.1157696373234
731.3374355000358
732.3253162487877
733.070964816661
733.7112380484554
734.1940007520823
734.4977388658375
734.793724444174
735.006547785428
735.1569953473188
735.2484048531888
735.2966272841383
735.3010967345556
735.275178547576
735.200066034154
735.1166578650755
735.0392920518602
734.9468052663103
734.7637513072713
734.5909486298392
734.4188346912674
734.3024157227028
734.1977203136182
734.0227319812539
733.8370109500228
733.6474159616
733.4562232109733
733.263921472796
733.0694901706407
732.8733991564628
732.6750434252006
732.4909021018066
732.3082020367274
732.1154228506675
731.9231521641486
731.7290195481535
