Value
678.6525594024702
685.790793360786
692.1731021791879
697.8739140880164
702.9611855370197
707.4981386624047
711.5362772727051
715.1228419549285
718.3059821532715
721.1050795986034
723.5719569712951
725.7299734269233
727.6076972711271
729.2356498344789
730.6214881112326
731.7931131213896
732.7685018623253
733.5618674317739
734.1911829424446
734.6667200262522
734.9985145859409
735.2065089825485
735.3008355226796
735.2762445284068
735.156524033626
734.942663259818
734.6438188066096
734.2659291446539
733.8150587666646
733.2974369143726
732.7162626448724
732.0782192601748
731.387035371441
730.646751435102
729.8611044909101
729.0335503458964
728.1691916284584
727.2665718457276
726.330299983158
725.3648702511489
