Value
695.9766751032249
701.6092287463084
706.5955925774067
710.9909056897619
714.8782745061387
718.290113257957
721.2694864031672
723.870993984131
726.1234337475037
728.0653853748527
729.7147594282158
731.1094473533853
732.2670490227626
733.2092290325165
733.9549185136846
734.5211958116131
734.9235096190964
735.1758345202877
735.2909127038838
735.2808888388515
735.1483806080687
734.916697482533
734.5946110550162
734.1769046696472
733.6767531885182
733.1028512460815
732.4592625377584
731.7522626905711
730.9869905605502
730.168171059679
729.3001502189559
728.3869144071898
727.432082281553
726.439064053119
725.4109091327769
724.3506368692481
723.2610752793823
722.1444004985951
721.0052608197199
719.8384750123032
