Value
63.59202160647524
119.79488539852103
166.73356724795553
206.1201052628246
239.2160780759667
267.3565811650456
291.22031531205903
311.71896531396146
329.1779401473093
344.1411684327787
357.0519461111076
368.12747296892246
377.64988904457937
385.8300567709769
392.85399200263885
398.86313733093266
403.9905740196398
408.3486132163875
412.0327888602874
415.12106017821213
417.68418525480155
419.78233742602066
421.4692615344629
422.79193456835975
423.78879652787657
424.49614066936874
424.9450867711704
425.16314548973537
425.17464865154307
425.00117836730897
424.66157895298784
424.17354714216106
423.55249491554116
422.8109342517065
421.96178973794406
421.0154261287876
419.98274364802734
418.8711070144768
417.6901485838257
416.4469352549096
