Value
417.19544643572334
417.9460704414916
418.6485434631121
419.24442317733076
419.761842814686
420.4924283873189
420.98142270905134
421.54448856553535
422.0146237647083
422.41377390884713
422.856534752589
423.2286162237252
423.54127676775715
423.864645441511
424.1415744572572
424.373087201225
424.5746501961145
424.7948267560142
424.94419198385276
425.045798430529
425.1225210522256
425.17255267417363
425.1925768202197
425.1832104380428
425.15288583615325
425.08905831940723
425.0083652942244
424.8907129415846
424.7617401572526
424.59481389382904
424.42850845439216
424.20424488860965
424.0016835378209
423.7185897509663
423.4897161970882
423.1533184412176
422.8960541089271
422.5456316228823
422.225530373134
421.84789511252654
