Value
377.6754849734192
389.62484589370166
397.85572865368954
404.02652049432527
411.67613795117245
415.7512589806407
418.860681457377
421.19044850848536
422.85343806165156
424.03871556258093
424.7628365265675
425.1227235776711
425.18256455339525
424.99402856717836
424.5789143517113
424.01139150954486
423.3011700647729
422.45978172642947
421.5255480191422
420.510201297085
419.3914420449536
418.2300345197169
417.02188238059307
416.01861505371414
414.8274026880685
413.6089628700619
412.3674711961247
411.12490231290553
409.87553446865894
408.6233519917479
407.37413058532854
406.1516866060666
404.91474955731775
403.68722676030393
402.46856299117275
401.2603391861155
400.0636168857431
398.87918808386917
397.70764693193246
396.54903717125956
