Value
388.930655222482
392.34730069769876
395.72510026542915
398.87681904947635
402.0357623269248
405.2816718024943
408.1944323752899
410.97617590233597
413.5349312324108
415.92451663494415
418.0633360211274
419.9471860331861
421.5590682093461
422.88664507676185
423.91686159801975
424.6463666731845
425.0697262774301
425.19239813219303
425.0189557677005
424.5618093672039
423.83137898281706
422.8138461094535
421.5930806813252
420.0592347652142
418.3809984499759
416.5221791559278
414.5536271549597
412.75715905115885
410.4692145344517
408.2361303729906
405.8380298215319
403.2765299724613
400.66024604798065
398.0382507971235
395.4841787225722
392.93835950349427
390.0274921970806
387.67232540736427
384.8952480285442
382.2761260008434
