Value
"(0.25356653538390306, 0.044093634368253226, 0.05383866743797813)"
"(0.24625904169691232, 0.04742134424521931, 0.06356046388679448)"
"(0.243368010940624, 0.05008372786187263, 0.0663212408672633)"
"(0.2663770777934751, 0.04478327079748393, 0.06251969676343891)"
"(0.24053770138686606, 0.05190407125214929, 0.06105071221270152)"
"(0.29565567380239444, 0.05043338873233583, 0.058527657899771234)"
"(0.24629403574222947, 0.04349445854434779, 0.06341937435602192)"
"(0.2638230251954025, 0.04482411131754749, 0.06237493546969823)"
"(0.2833505322373058, 0.04889461420793083, 0.06426668827222862)"
"(0.2934380545860957, 0.048387512034867415, 0.0588190871985959)"
"(0.25246399120554, 0.053301550624993116, 0.05417544328807243)"
"(0.2650379134085881, 0.04598013737424003, 0.05344735775945744)"
"(0.28375035588704633, 0.04963283212540873, 0.06199181210241679)"
"(0.26633822497380705, 0.05561701638950112, 0.05965057703748565)"
"(0.24411777309376598, 0.05452844219802451, 0.06138588492116913)"
"(0.27948732884580973, 0.04676861590977188, 0.06074094974913562)"
"(0.2672536292710648, 0.04283907399017249, 0.06527768304718276)"
"(0.2579865749803478, 0.04237213147651442, 0.06104268287779972)"
"(0.2408121936329114, 0.044182914958986075, 0.06139259878930692)"
"(0.2548604447077269, 0.04917205485422782, 0.05935118410199849)"
"(0.275172858878832, 0.05205157448157815, 0.06191700638274392)"
"(0.24934505077534258, 0.041159032339328744, 0.05596848521695327)"
"(0.24776129271319863, 0.04366706546955585, 0.06257046161092059)"
"(0.27471721941217353, 0.04345765765303902, 0.056656717742079865)"
"(0.2821378257667342, 0.0441566225823328, 0.0584647402944197)"
"(0.2788972973956554, 0.04250125084877401, 0.060327338082101556)"
"(0.2646956836289022, 0.04183436599005441, 0.06733309674763983)"
"(0.24489918872325667, 0.053045604482557365, 0.05775616544120418)"
"(0.2834729791911045, 0.04105451044709641, 0.0622153397991212)"
"(0.24124016292617517, 0.04818744292519354, 0.06490474959205354)"
"(0.2643260178370747, 0.03968243793633174, 0.06407100402176899)"
"(0.2689743535687661, 0.04254374765476404, 0.062061808270487434)"
"(0.27321979186118084, 0.04264112264945468, 0.06684025794759815)"
"(0.2775861361032798, 0.04288191499348522, 0.05812541985294467)"
"(0.2590171606606267, 0.049838701326556586, 0.0607822335001197)"
"(0.2855475499229293, 0.05089946283696645, 0.06612654425003855)"
"(0.24216331713751638, 0.05228406297693759, 0.06091089779035115)"
"(0.2855827297306352, 0.05348082159454517, 0.0662426081221859)"
"(0.28483858621620606, 0.046807681757318094, 0.06241077615640618)"
"(0.2445490490417948, 0.04372000836343132, 0.06101972149614586)"
"(0.24480045095153027, 0.0476402400486562, 0.054907056204027097)"
"(0.24387349009347364, 0.04664571031198095, 0.05901583933572273)"
"(0.2740863021306695, 0.045789069915391736, 0.0632114610371817)"
"(0.27839554948711587, 0.05562362054325976, 0.0649421384494148)"
"(0.26707821234953816, 0.04287319334744552, 0.05839168914595979)"
"(0.2574438903661094, 0.04450531905213236, 0.05518142740041192)"
"(0.2758703538539419, 0.04700095445964118, 0.06086163512427471)"
"(0.267612760776673, 0.04659470419580808, 0.06496168719615028)"
"(0.28738660761591067, 0.052209848165640796, 0.062438666744690244)"
"(0.27759462896379594, 0.049810373411386916, 0.05813449480927822)"
"(0.2856760386135589, 0.04923730845204642, 0.05499531027966545)"
"(0.2549737682623995, 0.043179026100794375, 0.0630492302052143)"
"(0.29767591353653156, 0.04737400775353921, 0.062233860439894095)"
"(0.2639709183859198, 0.051507981707636985, 0.06038016901393932)"
"(0.2692756862355032, 0.056970851881392004, 0.061624242267383264)"
"(0.24031081316330466, 0.04702718490726035, 0.060306223679595525)"
"(0.251678202965557, 0.055563079551499875, 0.06202758154123972)"
"(0.25050472940376645, 0.05328190507976459, 0.06404514395466757)"
"(0.2857747233504188, 0.05422238769298445, 0.06024622872870307)"
"(0.2820283303908211, 0.0421274885465774, 0.061046410622291845)"
"(0.2664359905000917, 0.05782950381773207, 0.05964400986850276)"
"(0.24889830993279688, 0.04117576727732844, 0.055807602895543956)"
"(0.23445329499837853, 0.044071007350919206, 0.06226752530293628)"
"(0.2746333446573759, 0.0501589089066076, 0.06437157324079786)"
"(0.2713353452321004, 0.051874425456734, 0.055853848074358864)"
"(0.24304695983498198, 0.050312475220739866, 0.05962669690785263)"
"(0.24914071549722783, 0.055512306550836846, 0.06377674456797731)"
"(0.30002922373150276, 0.045024905810426105, 0.05962902067149213)"
"(0.2506540789707625, 0.042925917684228154, 0.057791539926109525)"
"(0.24740593689385587, 0.05357606957155171, 0.056998813488481626)"
"(0.2530806771232849, 0.05297749483199139, 0.06528896381602967)"
"(0.2670768242579163, 0.04356885025683299, 0.061006016528075496)"
"(0.2774337471502346, 0.05519814402273872, 0.05885307686563372)"
"(0.23921845999287247, 0.054744813787932306, 0.05932687876837313)"
"(0.27293414390475096, 0.04113611120866463, 0.05911769143210621)"
"(0.23083535960700388, 0.051790992523674646, 0.05873834579210533)"
"(0.2554846870286535, 0.04941403330083195, 0.056539230273234424)"
"(0.2559876076456785, 0.051767824540601665, 0.05667670488706891)"
"(0.2793514091992412, 0.05207090610270883, 0.060395201095684595)"
"(0.2811317971071826, 0.0460552100149426, 0.06426158205143118)"
"(0.2355099512838111, 0.05328478281005998, 0.060955991394884876)"
"(0.27447461528768236, 0.047345401781126104, 0.06734233388971238)"
"(0.25614296512607143, 0.056748367194956385, 0.06251800763795586)"
"(0.25421021273560296, 0.04441252916840459, 0.06379334009123769)"
"(0.2885168911813582, 0.05467386134356421, 0.05763171228679308)"
"(0.2314432605122412, 0.045815458688170795, 0.05592566591824687)"
"(0.2627609893969054, 0.05258703834128906, 0.05955890510906546)"
"(0.2722309751567126, 0.04419803125243999, 0.06081252102144927)"
"(0.2607702988593871, 0.04679898494170476, 0.06251966977863488)"
"(0.23819967562794345, 0.04967343919295998, 0.06287451038894064)"
"(0.2391796596419774, 0.0456292500992813, 0.06357665770383195)"
"(0.26164705250144416, 0.04755620499886927, 0.05297559783447353)"
"(0.24844440683700195, 0.040549156416563245, 0.06595225001976696)"
"(0.2489172599128276, 0.0498969563373122, 0.0582720275142579)"
"(0.2916599782123628, 0.04868590045969927, 0.06474962733780842)"
"(0.2415465779640461, 0.050636134931029156, 0.06339936150817219)"
"(0.2734035107851261, 0.046476800394029294, 0.05426709590178191)"
"(0.2776571510088792, 0.04265815565144639, 0.05532367310097098)"
"(0.2312427151244868, 0.0419778608870442, 0.06099621066697656)"
"(0.26939442570804184, 0.055233452947938265, 0.05589873466793489)"
"(0.26569894179295844, 0.048217592830400696, 0.06278611023463464)"
"(0.2419108135599005, 0.050050669213011205, 0.05509011579646414)"
"(0.2674682105313121, 0.04298421272598657, 0.058640706627358874)"
"(0.24520463752166513, 0.04425926275665226, 0.05954306099201506)"
"(0.24259337028352712, 0.051766427376636816, 0.06399110581387063)"
"(0.24355751121950858, 0.04791206950218621, 0.06042308046866818)"
"(0.2609667773131279, 0.050192310120358324, 0.061735106570792425)"
"(0.238069203058899, 0.049105947778552386, 0.05962777784956546)"
"(0.2758206510506958, 0.044806833537163734, 0.06291323748085997)"
"(0.2814901402684114, 0.053248121616299646, 0.06643803389676253)"
"(0.25218259616740624, 0.04989633709644489, 0.06477717698645286)"
"(0.2502354073446929, 0.05692288174977759, 0.06034893569809591)"
"(0.23345007734325546, 0.04505539414980423, 0.05958594334536172)"
"(0.2489207748720884, 0.055643461334203254, 0.05755298013470399)"
"(0.24224885279833358, 0.050499289033550415, 0.06354079809917808)"
"(0.271707949272339, 0.04191351738445633, 0.05945308112978684)"
"(0.28800471290816587, 0.045346598038814606, 0.05845512592347446)"
"(0.2346108210488277, 0.04724261740726791, 0.0639318266406941)"
"(0.2645332638705103, 0.05375477302000661, 0.057518086097565674)"
"(0.28816580607711706, 0.049885264951942204, 0.054703465962357686)"
"(0.2608949094209048, 0.05261731666598424, 0.06252010440153058)"
"(0.2637479890696266, 0.04831380681151343, 0.05729443576213457)"
"(0.2734203755929688, 0.04385504697797924, 0.06636706098113931)"
"(0.2650083378849011, 0.039804090097312866, 0.05782125188694327)"
"(0.2923529006575404, 0.05051645741106471, 0.06536032403866787)"
"(0.26888935389939633, 0.04807644039944763, 0.05660479307049565)"
"(0.2666589669364232, 0.048785910863798174, 0.06304291069526338)"
"(0.2803622418158161, 0.04993782192127536, 0.05707371739351977)"
"(0.3015378912580192, 0.050053982018228096, 0.060398552368690524)"
"(0.29997645705636133, 0.04469819145225226, 0.060681919001808915)"
"(0.26768934690996815, 0.049027747519770654, 0.05607598211523174)"
"(0.27183179992995654, 0.044199184121042547, 0.06214313229165886)"
"(0.27565139370206804, 0.05480707012900167, 0.05938058429547555)"
"(0.2743835862344384, 0.05518320172331467, 0.05688366226359065)"
"(0.27224845369745854, 0.044205269997428284, 0.06720818899979698)"
"(0.29446168320171895, 0.046223535059601126, 0.0616224896704681)"
"(0.2512078490203713, 0.03919100787577058, 0.0597808093040046)"
"(0.26616692369171613, 0.05186453303782865, 0.05673638970408134)"
"(0.23529341778961183, 0.04112746252327527, 0.058868359223184584)"
"(0.2395436204553975, 0.047214994371726125, 0.0622384632106316)"
"(0.2442858349646717, 0.05040241363382421, 0.057082258570005914)"
"(0.2931887286365355, 0.04815793362299163, 0.06354812877158211)"
"(0.29117124086743845, 0.05365988636751243, 0.058893537616354005)"
"(0.26656480243964303, 0.05171944430704502, 0.05916958110355948)"
"(0.250031031366513, 0.041665849782131864, 0.05878879599494735)"
"(0.2842415961070245, 0.051144986116587944, 0.0553269283027809)"
"(0.24680547944698367, 0.04607263882751325, 0.05445518950587458)"
"(0.2802013166494589, 0.04889872370968359, 0.06434974803952297)"
"(0.2406182853628986, 0.04230383875136394, 0.06379550526213307)"
"(0.2868779840720885, 0.04171869707329968, 0.06338032650385138)"
"(0.23467349666913484, 0.04370769787153751, 0.0570834118555108)"
"(0.2694742318320394, 0.04374004804239061, 0.06789117288616489)"
"(0.26503030673007577, 0.04816471191743739, 0.05693083513957413)"
"(0.30171817199406203, 0.05104631246297304, 0.05982218969209534)"
"(0.2515631497869646, 0.05456758987324359, 0.05686923567352414)"
"(0.2636928399199896, 0.04853954347057046, 0.056278890250168676)"
"(0.240540711124539, 0.03998620139411806, 0.060842948171354855)"
"(0.258018926529921, 0.044395766920409696, 0.05517392211196988)"
"(0.25175266886561143, 0.04738165757714698, 0.059225602868726725)"
"(0.2262562606331046, 0.04459960614674649, 0.0598898956003964)"
"(0.25551996408406147, 0.04236711747065992, 0.05557879540466225)"
"(0.23224209652970118, 0.04786421405228601, 0.0557688125719704)"
"(0.28719218981543704, 0.047947778779724656, 0.057034596628892445)"
"(0.25326996539592717, 0.04699865387511495, 0.06559211653131627)"
"(0.2964822325747446, 0.04321658036022795, 0.05986579294610116)"
"(0.24760455796944542, 0.04312287187292865, 0.0632083593893716)"
"(0.2732462557639491, 0.05290686486574321, 0.056914676561122396)"
"(0.24394661311944382, 0.04679506232210158, 0.0637082818261143)"
"(0.28568829607932744, 0.05108926529666148, 0.05608675288401446)"
"(0.2536544386437179, 0.05578186883558847, 0.059902013859875855)"
"(0.28008207794372353, 0.04899076876848597, 0.06178921850415632)"
"(0.2657023092799164, 0.052349444712704946, 0.06779073830387829)"
"(0.2557302330490292, 0.04408035429394693, 0.05905812631035391)"
"(0.268841780941236, 0.04144620570046577, 0.05597364217972346)"
"(0.28204142936096954, 0.04452220772734278, 0.05972809898830206)"
"(0.2558179289895526, 0.055134861155331935, 0.06670780885336552)"
"(0.2562208700020774, 0.047327847671286304, 0.06774916953240427)"
"(0.25580725265590015, 0.05073169771665914, 0.06630535283495811)"
"(0.2385184728170438, 0.045223587774543175, 0.05445929008143961)"
"(0.27502032503077056, 0.04515197975596397, 0.058153657104316824)"
"(0.25090266859886934, 0.04394227995645676, 0.061582815989505976)"
"(0.2548096907573191, 0.05574420474787685, 0.06540683027722811)"
"(0.26759707814308004, 0.048419390139515336, 0.0676132070491762)"
"(0.23226506304108524, 0.04337166350262242, 0.06109692846609559)"
"(0.28661654398514474, 0.04990606792919418, 0.06355803609290213)"
"(0.2796981133498769, 0.049665649203249146, 0.05870081205408556)"
"(0.25543149271808496, 0.04581173630448573, 0.0650442004442721)"
"(0.28253032760253693, 0.05485812704561746, 0.06262475516165784)"
"(0.2815079133910796, 0.04688492621504246, 0.0590002758847072)"
"(0.2645813800618606, 0.04873647693282093, 0.06731545681425222)"
"(0.25501202463101397, 0.05274141794338176, 0.06381629564873781)"
"(0.25536357778175367, 0.04750987523423314, 0.055818808366128514)"
"(0.2966210068080736, 0.04622382031992089, 0.060546261591993514)"
"(0.26900354596986065, 0.04605821291895818, 0.059419769262151506)"
"(0.26824075604681424, 0.04185024034978922, 0.05772607683232332)"
"(0.23857378617745312, 0.045309559156310214, 0.06064744301134288)"
"(0.2744269094160925, 0.044517787303448894, 0.05536519328047175)"
"(0.2831174703307018, 0.04924158645032235, 0.056096350937524415)"
"(0.28351744686076014, 0.047900295373601076, 0.06696735372687954)"
"(0.24797513465530036, 0.04413929046212739, 0.06767789551063046)"
"(0.23993041290125788, 0.042110529810639875, 0.06232981632906473)"
"(0.25218636957441337, 0.0432601599517147, 0.05481704447736342)"
"(0.24325676806522867, 0.0479167842706673, 0.059470775620547936)"
